merge_candidate_id,member_phrases,merge_basis,verdict,review_note,reviewer,reviewed_at
7be773f2d46e8e79e42d,"[""wasp can be a source of fear and annoyance to humans"", ""wasp is often feared by humans"", ""wasp is often perceived as a threat by humans""]",semantic_profile,,,,
f00a21aebbf3e292cbd6,"[""a trumpet can be made of brass or other metals"", ""a trumpet can be made of various metals, including brass"", ""trumpet is made of brass""]",semantic_profile,,,,
45a9d4a1fca7f4867c7b,"[""lizard can vary greatly in size, from a few centimeters to several meters long"", ""lizards range in size from a few centimeters to over two meters"", ""lizards range in size from a few centimeters to several meters"", ""lizards vary widely in size, from a few centimeters to over two meters""]",semantic_profile,,,,
cd2add0047b1e65da1be,"[""can have a keel for stability and direction"", ""has a keel for stability and direction""]",lexical_signature,,,,
73234a41671467f92920,"[""pike varies in length but is typically between 10 and 20 feet"", ""the length of a pike typically ranged from 10 to 18 feet"", ""the length of a pike typically ranged from 10 to 20 feet""]",semantic_profile,,,,
ba91743dd29a82e34a5f,"[""often have a thumb compartment"", ""often have thumb compartments"", ""typically have a thumb compartment""]",lexical_signature,,,,
06245c1b7d5e4f8b9c85,"[""handle on one side"", ""has a handle on one side""]",lexical_signature,,,,
6a159dbf86ece9e7ef57,"[""the gas used in zeppelins is typically hydrogen or helium"", ""the gas used in zeppelins was typically hydrogen or helium""]",semantic_profile,,,,
4128c5b6f4c0fbfaa2ed,"[""a drill is often accompanied by safety gear such as goggles and ear protection"", ""proper safety gear, including goggles and ear protection, should be worn when using a drill"", ""safety equipment, such as goggles and ear protection, should be used when operating a drill""]",semantic_profile,,,,
e32dd69adaa56b6d05a9,"[""often used as a symbol of good luck"", ""used as a symbol of good luck""]",lexical_signature,,,,
1961fbbea8532820e3a4,"[""dungarees can be layered for warmth in cold weather"", ""dungarees can be layered over other clothing for warmth"", ""dungarees can be layered over shirts or sweaters for warmth"", ""dungarees can be layered with other clothing for warmth""]",semantic_profile,,,,
f594629f2014534a166c,"[""crew of sailors"", ""has a crew of sailors""]",lexical_signature,,,,
7ea9fd10a079281af30f,"[""wings are often brightly colored with patterns"", ""wings are often colorful with varied patterns"", ""wings often display vibrant colors and patterns""]",semantic_profile,,,,
10b9c21cebc546bb1818,"[""can be a symbol of authority or professionalism"", ""can be a symbol of formality or professionalism"", ""can be a symbol of professionalism or respectability""]",semantic_profile,,,,
0b9cdee23751de329dfd,"[""motorbikes are typically parked in smaller spaces than cars"", ""motorbikes can be parked in smaller spaces compared to cars"", ""motorbikes can be parked in smaller spaces than cars""]",semantic_profile,,,,
abc936f57b49c7f3f832,"[""produces crumbs that collect at the bottom"", ""sometimes collects crumbs at the bottom""]",semantic_profile,,,,
e28b7300ab185d672973,"[""keeps beverages cold"", ""keeps beverages cool"", ""keeps drinks cold""]",semantic_profile,,,,
238df5dae7bc25d581d7,"[""swans are popular attractions in parks and gardens"", ""swans are popular attractions in parks and wildlife reserves"", ""swans are popular attractions in parks and zoos""]",semantic_profile,,,,
b7ebdd398d68fcb7ab14,"[""a boat can be docked at a marina"", ""a boat is commonly docked at a marina"", ""boats are commonly docked at marinas"", ""boats are docked at marinas"", ""boats are often docked at marinas""]",semantic_profile,,,,
05a7679de5c60c958133,"[""can be used in educational settings to teach rhythm"", ""is used in educational settings to teach rhythm"", ""used in educational settings to teach rhythm""]",lexical_signature,,,,
28d187e329a3ab9eb457,"[""feed on a variety of plant material"", ""feeds on a variety of plant material"", ""feeds on a variety of plant materials""]",lexical_signature,,,,
dcc559756d0f07985ccc,"[""go-carts provide a compact and agile driving experience"", ""go-carts provide a compact and lightweight driving experience""]",semantic_profile,,,,
3e91a1f409ab20743396,"[""possesses a muscular, laterally compressed tail"", ""tail is muscular and laterally compressed""]",semantic_profile,,,,
7db0c525617f851259b3,"[""helicopter has rotary wings for lift and thrust"", ""helicopter has rotary wings for vertical flight"", ""helicopter has rotary wings for vertical takeoff and landing"", ""helicopter uses rotary wings for lift and propulsion""]",semantic_profile,,,,
32947daac5e967066655,"[""cuckoos have a cosmopolitan distribution, found on every continent except antarctica"", ""cuckoos have a wide distribution, found on every continent except antarctica"", ""cuckoos have a wide geographic distribution, ranging from europe to asia and africa""]",semantic_profile,,,,
4753081f46ed9c16579d,"[""can fit multiple slices of bread"", ""fits multiple slices of bread""]",lexical_signature,,,,
ea036ff21d56b5ba7fdc,"[""can be maneuvered in tight spaces"", ""can be maneuvered through tight spaces""]",semantic_profile,,,,
38c111b5542a45e54ba8,"[""a taxi is operated by a driver who transports passengers for a fee"", ""taxi drivers transport passengers for a fare""]",semantic_profile,,,,
a7595c7fe345255f71df,"[""a trumpet is often featured in orchestras and bands"", ""a trumpet is often played in orchestras and bands"", ""a trumpet is often used in orchestras and bands"", ""a trumpet is often used in orchestras and ensembles"", ""musicians use a trumpet to perform in orchestras and bands"", ""trumpet is played in orchestras and bands""]",semantic_profile,,,,
f499c8416a4417d001e3,"[""monitor lizard includes species such as the komodo dragon and the water monitor"", ""monitor lizard includes subtypes such as the komodo dragon and the water monitor"", ""monitor lizards include species such as the komodo dragon and the water monitor""]",semantic_profile,,,,
15d4e16946eb9c6d7259,"[""can be decorated with patterns"", ""decorated with patterns"", ""decorative with patterns"", ""often decorated with patterns""]",lexical_signature,,,,
0271a086ffb7801008bb,"[""their fur provides insulation against cold climates"", ""their thick fur coats help them survive in cold climates"", ""their thick fur coats help them survive in cold environments""]",semantic_profile,,,,
bec3d0647c771dc3d3b4,"[""harp is sometimes used in film scores to create ethereal soundscapes"", ""harp is used in film scores to create ethereal sounds""]",semantic_profile,,,,
0ce4bd9d6776f90ccef2,"[""nose is small and moist"", ""nose is small and often moist""]",lexical_signature,,,,
b13b70ae04d28ef2aa2f,"[""tanks can provide fire support for infantry"", ""tanks can provide fire support for other vehicles""]",semantic_profile,,,,
bb7e5c8714f58fc44dfe,"[""typically has a matching vest and tie"", ""usually includes a matching vest and tie""]",semantic_profile,,,,
37c7e8e72765e11e35eb,"[""has a tufted tail"", ""tufted tail""]",lexical_signature,,,,
911781bd743e56189892,"[""uses lifting gas to achieve buoyancy"", ""uses lifting gas to float""]",semantic_profile,,,,
b6199b3f373558ec7818,"[""roosters have spurs, which are sharp protrusions on their legs used for defense"", ""roosters use their spurs for defense and during mating displays""]",semantic_profile,,,,
f07f16aadf2defde8f50,"[""has a series of gills for breathing underwater"", ""possesses gills for breathing underwater""]",semantic_profile,,,,
aba8a3f78629ed79df80,"[""some are shaped like animals or figures"", ""some are shaped like animals or people""]",semantic_profile,,,,
2aeb79cb49bd80b04c90,"[""is often used in classical and popular music"", ""is used in classical and popular music"", ""often used in classical music compositions and performances"", ""used in classical and popular music""]",semantic_profile,,,,
79f0fe2680ab46383d68,"[""a banjo is played by plucking or strumming the strings"", ""banjo is played by plucking or strumming the strings""]",lexical_signature,,,,
b17bde3868a10404444e,"[""can be found in kitchens or offices"", ""commonly found in kitchens or offices"", ""found in kitchens or offices""]",lexical_signature,,,,
7b696adfced812a11afc,"[""sieves can be used to dust surfaces with powdered ingredients"", ""sieves can be used to dust surfaces with powdered substances""]",semantic_profile,,,,
751f90366657e438157c,"[""feeds primarily on deep-sea squid"", ""feeds primarily on deep-water squid"", ""feeds primarily on squid and fish""]",semantic_profile,,,,
f0b50466a80ecba5b0fb,"[""flies are attracted to bright lights and windows"", ""flies are attracted to light sources, especially windows"", ""many flies are attracted to light and are often found near windows or light sources"", ""many flies are attracted to light and can be found near windows and lamps""]",semantic_profile,,,,
9632be7c0ee490d3b2b3,"[""exhibits a muscular build"", ""features a muscular build""]",semantic_profile,,,,
2ddf1d4bb6df6a41ceba,"[""panties can be made from various fabrics like cotton or silk"", ""panties can be made from various materials like cotton or silk"", ""panties can be made of various fabrics like cotton or silk"", ""panties can be made of various materials for comfort"", ""panties can be made of various materials like cotton or silk""]",semantic_profile,,,,
df054688db0905d9399c,"[""can be used in solo performances"", ""often used in solo performances""]",lexical_signature,,,,
d1228387a6472aa48db5,"[""the handle of a spatula is often longer than the blade to provide leverage and control"", ""the handle of a spatula is usually longer than the blade to provide better leverage""]",semantic_profile,,,,
c4a6b757d56769523677,"[""tortoises are often used in educational settings to teach about reptiles"", ""tortoises can be used in educational settings to teach about reptiles""]",semantic_profile,,,,
b6ac991b5b78d9af980b,"[""crows cache food for later consumption"", ""crows frequently cache food for later consumption"", ""crows often cache food for later consumption""]",lexical_signature,,,,
